timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787757766.395380596,panther3_controller,53.60%,142.9MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757766.395380596,panther4_controller,55.10%,142.3MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757768.412421439,panther_controller,48.86%,139.7MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757768.412421439,panther2_controller,39.26%,140.7MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757768.412421439,panther3_controller,54.50%,142.7MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757768.412421439,panther4_controller,51.66%,141.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757770.430829826,panther_controller,44.29%,139.5MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757770.430829826,panther2_controller,38.12%,140.6MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757770.430829826,panther3_controller,49.11%,142.5MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757770.430829826,panther4_controller,44.46%,141.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757772.447030241,panther_controller,53.03%,139.8MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757772.447030241,panther2_controller,44.71%,140.5MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757772.447030241,panther3_controller,49.93%,142.7MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757772.447030241,panther4_controller,47.56%,141.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757774.464763304,panther_controller,41.99%,140.4MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757774.464763304,panther2_controller,47.92%,140.6MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757774.464763304,panther3_controller,55.83%,144.4MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757774.464763304,panther4_controller,47.94%,142.1MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757776.483294550,panther_controller,56.96%,136.2MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757776.483294550,panther2_controller,43.05%,140.8MiB / 31.05GiB,0B / 0B,0B / 987kB,55
1787757776.483294550,panther3_controller,49.79%,143MiB / 31.05GiB,0B / 0B,0B / 995kB,57
1787757776.483294550,panther4_controller,52.89%,141.7MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787757778.499715818,panther_controller,55.81%,136MiB / 31.05GiB,0B / 0B,0B / 983kB,57
